Name,S1,S2,S3,S4,S5,S6,S7,S8
Group,WT,WT,WT,WT,Treatment,Treatment,Treatment,Treatment
"4.61_892.48029_polar",646,580,1034,572,1028,662,1108,1412
"4.63_243.03757_polar",1534,1550,0,2430,1014,984,506,964
"4.64_274.10422_polar",5266,4958,8002,5474,8226,6862,7938,6136
"4.67_385.0985_polar",1510,1352,1434,1842,1404,1526,1236,1078
"4.64_372.08113_polar",1844,1616,1760,2034,2666,2124,2292,2242
"4.68_131.08247_polar",1786,1990,2566,2750,3548,3272,2774,3374
"4.68_247.09332_polar",2922,1986,2720,3228,5788,3358,4936,4036
"4.7_629.07502_polar",2212,2144,1436,2926,348,298,0,368
"4.73_941.26729_polar",3506,4828,3788,5834,4286,3908,3290,2854
"4.74_359.04949_polar",506,762,692,1264,588,380,360,672
"4.75_261.07246_polar",1218,828,1268,898,736,730,740,804
"4.78_196.00147_polar",4050,3768,2418,3744,3140,2712,3350,3918
"4.76_510.85892_polar",1570,1932,2426,1996,3224,2198,3106,2572
"4.81_309.08284_polar",822,754,1116,1490,1496,1184,1398,1378
"4.81_467.08034_polar",10212,10406,13738,9154,17396,13880,17098,15778
"4.79_224.02312_polar",1052,1032,1494,1386,894,1034,1188,1248
"4.82_119.03482_polar",1356,1568,1912,1944,266,264,94,252
"4.83_163.06097_polar",1094,760,1546,1062,0,0,0,0
"4.83_458.15203_polar",1510,1362,1238,1474,0,0,0,0
"4.82_59.01413_polar",1330,1674,1494,1792,88,240,398,218
"4.81_369.10356_polar",23008,19542,33734,22862,30984,24220,30954,31962
"4.8_565.05718_polar",2310,2174,4030,2412,4990,4052,4772,5242
"4.82_89.02449_polar",932,2310,1644,1994,0,264,156,218
"4.82_362.08558_polar",28068,28544,26684,32572,2220,1698,1842,1508
"4.84_439.08539_polar",5342,7324,5906,7926,9340,7364,7626,10802
"4.84_342.11253_polar",770,524,720,856,1076,726,780,894
"4.86_419.10498_polar",8120,5898,6334,7818,536,812,522,506
"4.87_131.08246_polar",2056,1914,1730,2448,2978,2754,3098,3046
"4.86_404.10425_polar",388,564,1258,584,1116,758,710,1012
"4.87_331.05459_polar",1246,1238,1626,1420,2698,1940,2192,1422
"4.9_128.03493_polar",1036,1064,1300,1436,1654,1590,1862,1790
"4.91_372.08123_polar",622,654,812,904,1274,984,1122,834
"4.94_671.15557_polar",2780,3514,3038,2914,4160,2186,3000,3146
"5_661.31554_polar",2808,2770,3244,3744,0,256,444,454
"5_59.01418_polar",2308,2878,2548,3134,564,354,266,462
"4.99_163.06142_polar",890,962,688,1048,0,0,0,0
"5_348.06981_polar",15212,16418,13594,18606,1798,1686,1900,1364
"5_89.02448_polar",1710,2408,1688,2036,266,90,198,336
"5_243.02705_polar",1502,1036,912,1344,1126,718,842,678
"5_119.03506_polar",1332,1956,1918,2252,388,170,276,442
"5_86.02474_polar",5246,6088,5250,7730,426,416,358,342
"4.99_418.07501_polar",982,2476,1228,3172,344,806,388,640
"5_604.18449_polar",2268,2040,1936,2892,336,496,304,210
"5_562.16339_polar",0,1002,1148,1012,1122,938,1490,1214
"5.01_429.13902_polar",838,860,1112,948,2564,1934,2712,1830
"5.02_394.09268_polar",458,652,306,688,472,642,1176,380
"5.03_190.03688_polar",1380,1368,1308,1596,1466,810,1046,820
"5.06_380.99928_polar",0,706,140,710,184,1260,812,1150
"5.06_377.08538_polar",950,870,872,926,1676,1464,1922,1302
"5.09_499.14397_polar",836,1168,790,802,338,900,560,138
"5.05_475.14181_polar",1248,1140,0,1406,0,0,0,0
"5.06_439.08541_polar",2014,1930,1076,1910,3526,2824,2370,2302
"5.07_537.16778_polar",17998,17860,12744,19392,736,514,690,796
"5.07_635.14424_polar",3810,3272,2048,3586,0,0,0,0
"5.11_452.13368_polar",1416,974,1422,1882,3016,2676,2098,2428
"5.12_287.05193_polar",726,1186,432,1002,1098,828,820,1072
"5.14_604.18435_polar",1622,2678,1592,2758,0,0,0,152
"5.14_712.13504_polar",1746,6160,1812,7456,1196,9602,7106,9568
"5.14_642.1296_polar",11864,13502,10384,13328,14608,13848,13960,12802
"5.15_306.07609_polar",460,626,606,724,1386,718,1122,1126
"5.19_282.03831_polar",728,1190,634,1628,1240,1766,1460,1806
"5.22_1125.33255_polar",3804,2426,2758,3768,3586,2122,0,1822
"5.22_576.14262_polar",918,1096,874,1628,1072,1192,1456,1360
"5.22_562.16335_polar",69562,56532,57042,71146,68802,51712,62978,56020
"5.22_660.14003_polar",7634,5990,5200,6304,5982,5374,5406,5884
"5.19_566.13377_polar",2516,3708,5366,4464,4068,3810,4092,4140
"5.21_1107.32268_polar",6120,5306,3504,5738,7790,5074,6428,4362
"5.2_589.17357_polar",900,878,678,916,1002,1026,1044,1022
"5.2_578.1583_polar",758,768,616,864,1014,1312,856,1402
"5.22_776.18717_polar",1242,1492,1272,2010,1802,1314,1824,1420
"5.23_192.05262_polar",762,438,554,796,632,538,1008,788
"5.26_714.15074_polar",362,1148,350,1160,258,768,604,844
"5.24_630.13777_polar",1512,680,0,442,4618,1722,2672,1566
"5.24_190.03668_polar",1288,1136,868,1242,784,638,768,1072
"5.31_415.14543_polar",2202,2928,1092,2094,1116,1048,1064,1238
"5.28_797.09931_polar",1212,1010,770,944,2026,1936,1234,1730
"5.27_910.07734_polar",742,406,382,454,1098,876,974,884
"5.28_750.09541_polar",590,406,620,0,1086,1300,1196,924
"5.29_604.11457_polar",1736,1888,1646,1754,1572,1596,1610,1804
"5.34_716.16625_polar",4680,4936,2974,5868,4684,3884,4114,4614
"5.34_563.16142_polar",0,0,0,0,1104,0,0,382
"5.41_211.00119_polar",8514,6022,4314,9986,8424,6956,6120,6664
"5.39_215.0323_polar",642,426,596,560,772,668,876,1094
"5.45_675.08708_polar",542,582,282,1206,526,0,740,572
"5.42_578.15827_polar",14672,12812,12116,17488,23972,35578,25208,31338
"5.49_306.07654_polar",414,818,396,1004,490,1010,410,958
"5.49_146.96581_polar",830,1464,1544,1188,1696,1534,1696,1710
"5.51_550.16646_polar",1584,1414,1532,1288,2136,1708,2224,1434
"5.54_576.07452_polar",8842,8360,2274,9860,5150,5434,5784,7040
"5.52_462.06625_polar",1632,2098,738,1636,548,1060,742,654
"5.53_444.03128_polar",1492,1144,818,1180,922,1108,1260,1170
"5.55_539.1382_polar",882,1868,1414,1182,2110,2460,1400,2088
"5.53_549.16688_polar",1668,2402,1930,3496,3360,6342,2996,4082
"5.53_399.00964_polar",1420,1274,544,1084,702,968,1046,1004
"5.55_341.10991_polar",502,786,652,798,592,1018,590,910
"5.53_566.15685_polar",2016,2576,2872,2352,4500,6436,3752,4270
"5.57_476.01335_polar",64,0,0,0,856,1030,936,1022
"5.55_415.00448_polar",0,1736,74,6530,0,1660,892,1214
"5.58_508.03722_polar",0,934,0,3038,0,702,222,988
"5.58_430.00846_polar",184,0,0,0,2512,2800,2800,3554
"5.61_354.06106_polar",5148,6814,4190,6778,4036,2666,4220,2878
"5.64_716.12998_polar",232,2202,158,6840,116,2368,1572,2426
"5.66_657.07988_polar",200,0,0,204,1018,656,0,972
"5.7_734.14163_polar",0,922,0,2266,0,716,480,740
"5.78_586.07225_polar",2138,2486,1962,2658,1050,1060,734,836
"5.76_300.04878_polar",1220,1196,850,1184,1262,876,1194,910
"5.77_532.15254_polar",92704,98706,40720,121022,65266,52418,65004,60538
"5.79_632.07438_polar",1612,672,584,964,786,0,0,0
"5.78_631.12754_polar",314,1146,0,1054,0,0,0,0
"5.87_548.04347_polar",396,1798,196,2324,284,1590,1512,2310
"5.85_556.9993_polar",154,0,120,0,1762,0,608,466
"5.85_519.0521_polar",7270,2614,5534,6516,14998,3368,6888,3942
"5.86_622.07985_polar",2918,2770,2082,4340,3460,1732,2616,2922
"5.85_358.94796_polar",1152,722,800,648,1446,1000,1236,736
"5.84_541.03525_polar",0,246,832,458,1064,640,578,324
"5.88_665.21407_polar",2344,4342,2422,5502,3446,5620,4022,5400
"5.88_146.96562_polar",498,394,1240,404,1336,886,1250,1000
"5.9_711.21958_polar",3396,5620,3086,6896,4402,8000,4140,6544
"5.92_518.06606_polar",1200,668,470,1008,996,494,0,538
"5.93_444.02973_polar",0,1050,0,844,272,614,1028,942
"5.96_317.02763_polar",1498,2352,772,2614,1268,1558,1914,1466
"5.97_342.95148_polar",720,1170,898,750,366,0,236,414
"5.98_388.95817_polar",1562,934,712,780,2224,1308,1356,1556
"5.99_328.93648_polar",328,868,696,1022,234,654,528,644
"6_565.05713_polar",4442,8160,2068,9456,3318,4850,3786,5076
"6.01_475.12501_polar",1326,1364,1312,1182,1400,1108,1148,1018
"6.04_357.0707_polar",860,1076,482,1374,720,882,478,1062
"6.08_223.00117_polar",1482,992,1740,1524,2250,1318,1796,1206
"6.08_358.94713_polar",2518,1250,2200,1982,4610,2856,3934,2932
"6.06_577.05704_polar",766,530,406,736,1084,500,692,474
"6.1_541.03529_polar",1518,132,1920,616,3228,1590,1136,700
"6.07_166.9752_polar",494,984,304,1540,506,1350,1456,1322
"6.1_361.0171_polar",536,782,216,1152,290,270,256,74
"6.29_380.0609_polar",5630,6658,3862,7126,5044,5548,5388,4834
"6.38_146.96586_polar",1164,1294,1430,1158,2668,2296,2064,1468
"6.48_438.58408_polar",6922,6978,5116,12112,3956,4562,5658,3320
"6.51_560.14497_polar",8282,10600,5776,15004,4462,3766,4414,3866
"6.52_571.13413_polar",476,618,562,1072,0,330,404,0
"6.55_290.96728_polar",1176,1432,1048,2016,916,1140,1080,976
"6.71_146.9657_polar",1248,1042,1700,714,1744,1840,1864,1740
"6.72_380.01497_polar",2966,6158,2104,9290,2272,2454,2224,2108
"6.81_659.99423_polar",484,0,778,0,724,318,1148,788
"6.85_588.07453_polar",4394,4420,3084,5506,2320,2484,2530,1976
"6.87_589.07461_polar",1064,986,0,1394,0,0,498,524
"6.89_392.90708_polar",1088,1598,1442,1274,1562,1062,1182,1222
"6.94_390.98092_polar",400,862,734,1244,746,448,450,832
"7.01_370.00244_polar",1326,1828,904,2928,1142,926,1064,1026
"7.08_403.99768_polar",874,1282,514,1650,800,950,620,0
"7.27_401.01458_polar",1056,788,510,1126,1236,834,872,846
"7.3_403.99772_polar",1072,1226,656,2132,1096,812,1120,840
"7.39_438.91381_polar",666,592,536,570,1214,988,844,502
"7.45_448.944_polar",1514,1478,630,1512,1196,718,624,624
"7.49_370.00266_polar",656,590,660,766,1184,932,646,828
"7.63_403.99835_polar",788,746,498,882,916,1054,640,756
"7.74_547.38776_polar",916,1148,516,920,312,424,0,448
"7.86_559.9003_polar",1556,1694,1180,1460,0,908,1016,936
"8.07_540.93381_polar",964,1074,630,928,1178,1100,1166,1092
"8.24_146.96569_polar",488,1038,928,664,736,938,970,870
"8.29_540.93364_polar",1056,1056,1126,1152,956,1242,954,936
"8.48_146.96594_polar",724,794,1460,532,1308,972,906,1050
"8.78_540.93189_polar",1242,964,582,842,912,982,942,764
"9_576.90787_polar",1828,1348,1544,1674,1316,1370,1214,1252
"9.15_580.89361_polar",0,786,654,868,892,1162,828,808
"9.21_576.90943_polar",1102,1630,1812,1760,1360,1344,1350,1432
"9.45_580.8923_polar",1050,996,670,1182,890,1020,800,788
"9.58_594.87648_polar",710,1142,814,840,1086,628,740,718
"9.72_534.88842_polar",1842,0,2144,0,2700,2494,2078,0
"9.78_594.87664_polar",838,710,702,712,898,998,756,1060
"9.92_580.89348_polar",764,848,970,984,1076,1002,1142,880
"0.3_254.82347_polar",766,792,720,1012,848,726,688,720
"0.3_165.92532_polar",810,914,702,1056,886,766,848,844
"0.3_281.84256_polar",1364,1314,1262,1162,1524,1302,1242,1048
"0.31_107.96676_polar",2988,3002,3730,3468,2394,2442,2346,2246
"0.31_80.94778_polar",1910,1418,1920,2092,1954,1554,1398,1256
"0.31_223.88398_polar",1086,1056,1080,1264,1060,1060,1224,1298
"0.31_283.83977_polar",1046,1252,1386,1470,1224,1132,1194,1098
"0.31_196.86498_polar",1126,768,950,854,994,710,800,750
"0.32_250.9033_polar",944,962,1010,866,942,1038,1020,952
"0.57_38.96339_polar",654,894,856,852,628,752,898,1048
"0.59_144.98221_polar",716,786,674,2226,812,692,674,452
"0.59_131.96177_polar",1432,1114,980,4044,1050,1320,1036,1272
"0.59_62.92902_polar",16256,14628,11090,52200,13258,15244,12716,11444
"0.62_430.3891_polar",1350,64,0,2150,288,202,0,344
"0.62_402.35761_polar",3442,72,0,4766,400,362,0,128
"0.63_258.2788_polar",2000,0,0,1102,0,890,376,764
"0.68_560.13181_polar",704,680,586,1290,944,866,920,688
"0.68_752.53737_polar",920,964,0,1466,1122,1212,662,840
"0.68_538.15468_polar",0,1164,570,1042,0,0,1060,0
"0.68_482.40514_polar",0,730,746,822,658,618,774,1054
"0.69_57.06988_polar",3490,1748,1346,1838,5770,5788,3886,4290
"0.69_759.22236_polar",4912,2454,2184,5288,5168,5434,5354,3644
"0.69_758.22131_polar",6498,4986,2846,7760,7880,7750,6628,6264
"0.69_552.43049_polar",0,0,458,552,1440,2102,1458,1256
"0.71_167.11775_polar",4144,4598,1778,3966,498,492,864,750
"0.72_336.31078_polar",1616,1680,1630,1908,1772,1514,1774,1498
"0.73_271.18829_polar",558,390,718,428,1874,1194,1158,0
"0.75_200.20085_polar",1366,884,1144,0,0,986,0,914
"0.75_73.06478_polar",4908,2426,11542,6712,2228,1938,1970,1830
"0.77_200.20084_polar",0,0,0,1030,1096,0,1042,0
"0.77_45.03363_polar",2504,2432,5050,3050,2822,3846,4216,2200
"0.78_623.29156_polar",1734,1100,798,1510,1540,1268,1646,1528
"0.8_124.08699_polar",826,842,858,956,940,888,910,1140
"0.83_259.15146_polar",250,0,0,0,0,1472,0,0
"0.85_589.48186_polar",804,692,340,630,934,1892,1112,1128
"0.85_770.57719_polar",4854,3216,3418,6068,9522,16014,8104,10604
"0.85_46.06526_polar",12770,9862,10436,11964,15348,10418,11682,13986
"0.85_43.01801_polar",1718,1448,2208,1978,1494,1284,1240,1776
"0.85_774.60513_polar",698,0,384,0,1554,0,884,1332
"0.85_181.09674_polar",486,1086,330,560,0,0,136,52
"0.86_364.34192_polar",682,786,1000,646,786,546,1464,1346
"0.86_54.00874_polar",654,806,960,694,692,1030,982,672
"0.86_773.51736_polar",804,930,748,1420,1422,1556,1410,1624
"0.87_777.54682_polar",0,1160,1102,1984,2124,2552,1696,1800
"0.88_303.13483_polar",1094,0,1606,0,1516,900,1486,994
"0.88_696.436_polar",1044,194,528,906,0,640,588,522
"0.88_541.12721_polar",864,794,0,2896,1640,0,1510,1298
"0.88_480.21287_polar",0,1752,0,1916,1380,1472,2414,1740
"0.88_156.10199_polar",2082,2738,2606,3070,4526,2476,3296,2252
"0.89_520.33249_polar",1592,650,1128,1770,1742,1184,772,0
"0.89_932.62899_polar",2464,1332,624,2086,1966,3996,1188,1774
"0.89_699.26512_polar",1046,1134,0,1458,1034,780,764,1020
"0.89_220.11824_polar",704,1068,772,742,1150,792,986,838
"0.89_170.11768_polar",924,636,1508,866,1080,0,776,922
"0.89_116.07045_polar",370,738,632,536,1048,574,548,900
"0.89_297.1421_polar",802,1256,1134,1154,0,648,854,0
"0.89_146.09262_polar",638,540,562,932,890,620,1020,992
"0.89_344.22723_polar",1374,878,1282,1340,1610,872,888,740
"0.9_558.22732_polar",0,1208,358,1722,640,1838,1256,2196
"0.91_677.13296_polar",2534,2758,1708,4694,3856,1998,3540,3014
"0.92_57.93479_polar",2236,1312,794,826,848,926,896,844
"0.96_487.15319_polar",408,1706,376,1424,0,1536,812,1804
"0.96_310.13642_polar",708,756,366,952,1424,0,948,738
"1.18_139.91463_polar",5286,5630,7622,5888,5456,6012,6364,5546
"1.18_38.9633_polar",10202,9422,11172,9582,10742,9774,10122,9702
"1.2_341.81774_polar",904,1180,1588,1054,884,990,1028,842
"1.22_240.86613_polar",2450,2814,3388,2950,2448,2814,2152,2458
"1.27_314.79882_polar",1940,1792,2088,1878,2068,2272,1986,1952
"1.44_190.91189_polar",1032,978,1008,732,1638,1660,1754,1580
"1.44_38.96332_polar",11256,9082,10086,10508,10870,11872,11474,10580
"1.44_401.26623_polar",784,0,1044,1124,884,986,0,884
"1.55_292.84574_polar",824,760,744,702,938,1090,844,0
"1.7_415.75015_polar",628,764,1120,860,0,0,0,630
"1.7_38.96332_polar",11584,9622,10380,11036,12320,10734,12502,11748
"1.72_341.26601_polar",0,1340,0,0,1362,1078,0,0
"1.73_139.9147_polar",5486,4884,4614,6714,6240,6780,5894,5642
"1.73_240.86616_polar",2106,2820,2316,3470,2720,3222,2632,2632
"1.74_361.71241_polar",1010,966,1078,1066,874,0,0,794
"1.74_336.69061_polar",850,0,1044,1024,0,984,0,0
"1.75_341.81777_polar",0,818,1218,1220,1356,1030,1464,1586
"1.76_324.92376_polar",0,1196,710,1328,1490,1206,1590,1192
"1.77_314.79869_polar",1626,2292,2652,2316,2148,2370,2276,1950
"1.82_248.8964_polar",0,0,0,0,0,1068,1182,0
"1.87_303.93858_polar",974,998,732,1012,1566,1084,1324,1366
"1.9_289.77727_polar",1962,1898,2160,1694,1860,1704,1540,1908
"1.97_38.96333_polar",10394,10782,10500,10846,10754,10372,11012,11078
"2.18_329.20866_polar",0,842,1074,0,0,0,810,0
"2.4_324.82736_polar",946,1278,924,1180,974,962,932,1202
"2.43_223.87595_polar",2516,2744,2588,2506,2452,2730,2314,2978
"2.45_307.83738_polar",1650,1908,1750,1956,1726,1678,1810,2038
"2.63_248.89635_polar",1008,1116,634,1060,1150,956,918,0
"2.73_282.81605_polar",1496,1844,1806,1414,1532,1690,1634,1938
"2.76_267.96329_polar",914,738,1362,742,832,0,942,0
"2.78_347.18299_polar",1080,0,910,0,996,0,0,0
"2.78_559.72144_polar",770,0,0,828,972,1030,0,1066
"2.83_532.70252_polar",1216,1196,1220,1202,1398,1498,1094,1452
"2.86_534.70039_polar",1046,1044,1182,1012,1204,972,1152,1148
"3.63_796.61359_polar",1066,0,0,0,0,960,906,1020
"3.67_878.57618_polar",1172,1210,0,1266,1042,1018,1066,1094
"3.68_794.6151_polar",1184,1140,0,1730,1352,1080,1180,1332
"3.69_208.01353_polar",1438,1776,0,1170,1244,938,1420,1162
"3.7_375.9357_polar",952,1006,0,1012,854,656,850,700
"3.71_292.84546_polar",3834,3998,0,5528,4256,3826,4434,4264
"3.72_712.65191_polar",1142,862,0,1224,1308,866,0,982
"3.72_710.65385_polar",2088,1326,0,1456,1416,1434,1480,1198
"3.73_880.57496_polar",952,1116,0,1188,1046,866,1116,1086
"3.73_123.05523_polar",1362,1472,1420,0,1348,1616,1230,1816
"3.74_460.76822_polar",2532,2404,0,2162,1902,2136,2570,2470
"3.75_218.10202_polar",266,694,1234,86,566,898,738,108
"3.77_55.05424_polar",3684,3904,5414,2444,2174,2856,2746,2236
"3.82_51.02324_polar",600,484,404,472,632,452,1118,690
"3.83_509.17524_polar",0,308,1666,110,0,290,0,0
"3.85_230.11368_polar",688,0,898,1398,752,1146,0,844
"3.86_388.21871_polar",1466,2090,298,688,0,0,0,0
"3.92_465.16871_polar",1492,1216,2762,734,1874,1272,1764,1332
"3.92_259.20129_polar",1010,680,720,564,0,0,0,0
"3.94_286.12188_polar",934,1272,1150,1260,1028,1100,1190,1084
"4.03_43.01803_polar",1480,1614,956,1432,2094,1608,1778,1894
"4.04_504.33848_polar",1386,1010,486,1044,0,0,0,0
"4.05_276.1012_polar",846,382,144,432,856,1310,1424,974
"4.12_188.17576_polar",0,0,312,0,1774,1360,1470,1330
"4.14_228.07244_polar",1262,1150,556,802,912,852,816,818
"4.23_46.06524_polar",296,0,356,424,584,974,1306,1154
"4.23_548.22002_polar",766,712,460,1104,0,0,0,0
"4.28_773.29348_polar",344,0,0,0,816,0,1062,922
"4.37_316.70282_polar",446,1032,428,966,0,0,0,0
"4.37_318.17978_polar",884,924,698,1226,0,0,0,0
"4.38_148.07499_polar",2910,2722,2912,2698,3038,1728,2858,2890
"4.38_261.10808_polar",994,814,838,918,1506,1270,1286,1070
"4.39_38.01531_polar",990,908,914,1154,1272,934,1006,1042
"4.39_53.01338_polar",1106,762,648,892,802,910,1130,802
"4.39_37.00743_polar",848,836,878,992,1070,968,1170,1068
"4.4_604.29313_polar",1682,802,160,974,106,118,90,0
"4.44_579.26111_polar",0,1144,1118,1626,714,1296,950,674
"4.45_517.18055_polar",1126,1550,932,1832,1220,1162,1826,1308
"4.46_619.343_polar",1172,780,702,992,804,826,750,710
"4.51_58.06516_polar",0,13912,10020,2314,0,2010,2312,1846
"4.55_434.13157_polar",0,92,520,0,0,1644,686,1138
"4.55_58.06508_polar",16498,0,0,16418,2740,1492,1528,0
"4.55_189.54881_polar",1048,914,772,1018,240,264,212,194
"4.57_61.084_polar",1088,1010,684,622,330,280,310,426
"4.57_46.02886_polar",4312,5920,5136,5914,7378,6388,9122,7924
"4.59_37.00748_polar",344,484,350,750,1052,656,590,702
"4.6_507.77051_polar",1800,0,1344,1400,0,0,0,1676
"4.6_508.27181_polar",842,570,752,612,966,934,998,1132
"4.66_237.1397_polar",1512,0,854,986,0,0,0,0
"4.67_46.9682_polar",3248,2962,2038,3306,2658,2566,2998,3044
"4.67_246.14493_polar",1900,1158,1130,1566,0,318,304,0
"4.66_194.94636_polar",38880,42548,23946,43586,39566,42020,41146,42610
"4.71_410.1589_polar",950,1054,1032,1494,1248,1112,1324,0
"4.73_482.74551_polar",0,1142,626,1242,0,0,0,0
"4.73_363.11482_polar",2188,1098,898,1148,312,0,206,136
"4.77_367.64117_polar",1804,1396,0,0,0,0,0,0
"4.79_364.11701_polar",0,0,776,0,0,0,1598,0
"4.8_451.08501_polar",0,592,676,516,1038,860,1252,1012
"4.81_170.06581_polar",0,3446,1504,3274,3026,0,0,4618
"4.82_193.06843_polar",816,832,322,840,1004,836,720,1052
"4.82_163.06018_polar",1134,824,1124,994,1700,1182,1340,1668
"4.85_60.05564_polar",0,2724,1796,2452,4510,4144,3138,3596
"4.87_432.1366_polar",2370,1802,1976,2382,384,260,464,0
"4.86_185.09727_polar",1092,992,994,616,754,1036,1218,1464
"4.88_46.06536_polar",0,554,0,532,808,960,0,1206
"4.92_618.20104_polar",1314,1028,1000,1086,186,0,0,0
"4.93_617.21721_polar",948,1200,760,1550,198,240,0,0
"4.93_358.63611_polar",968,878,1002,796,852,608,786,796
"4.94_446.15958_polar",0,1396,0,1102,0,0,0,0
"4.98_415.70956_polar",390,426,294,402,1082,378,0,908
"4.99_332.6709_polar",19538,19168,11122,16962,1504,1256,1358,1544
"4.99_622.21759_polar",1222,0,0,0,126,128,0,0
"4.99_216.13237_polar",978,610,522,666,1530,978,932,998
"4.99_244.12908_polar",2016,2038,0,0,0,1972,0,0
"5.04_477.15819_polar",1060,690,696,706,0,0,0,0
"5.04_229.08811_polar",1650,912,974,1630,1788,1618,1534,0
"5.06_569.23075_polar",1716,1608,1270,1866,1422,1136,1524,1668
"5.05_692.23632_polar",610,56,1294,0,1214,806,1270,878
"5.08_403.18194_polar",3670,3934,2654,3918,364,444,314,296
"5.14_532.1636_polar",1474,1800,1454,2428,0,0,0,0
"5.14_546.83_polar",1564,1194,876,1164,1406,1444,1584,1160
"5.14_1091.83159_polar",0,1788,0,1844,2100,1296,0,1536
"5.15_300.54728_polar",1532,1642,876,0,788,714,734,818
"5.16_301.54785_polar",2162,1670,0,1406,1114,0,0,0
"5.17_931.65179_polar",1074,0,0,114,0,0,0,0
"5.18_74.0236_polar",1876,1174,1232,1546,1782,1646,1584,1588
"5.19_1034.8332_polar",1012,0,0,988,0,0,0,0
"5.19_846.95591_polar",1026,676,0,0,0,0,400,0
"5.19_61.0108_polar",1122,660,672,938,1058,1208,798,928
"5.19_932.94973_polar",1146,202,0,1092,0,238,568,0
"5.2_844.14259_polar",1520,986,0,0,492,664,0,966
"5.2_848.31722_polar",772,0,0,1000,306,0,0,0
"5.21_931.24999_polar",0,1058,0,1564,0,0,0,0
"5.22_932.85067_polar",1628,702,0,1000,0,0,308,108
"5.23_291.56237_polar",1624,0,384,946,644,532,710,594
"5.24_189.54851_polar",1642,0,0,1184,0,0,0,0
"5.24_327.56505_polar",1510,754,266,238,1188,732,1160,984
"5.24_296.94289_polar",0,0,0,252,1604,0,0,0
"5.24_318.55772_polar",2392,0,0,0,2248,1846,1862,0
"5.24_318.55853_polar",0,1070,0,0,0,0,0,1946
"5.24_56.94212_polar",2186,1102,0,0,0,0,616,0
"5.25_296.94312_polar",1022,566,314,0,0,1184,1638,1096
"5.25_218.9836_polar",2056,0,0,0,0,0,0,1920
"5.25_295.55668_polar",0,532,0,0,1042,1070,914,984
"5.25_298.94092_polar",356,194,0,0,890,1044,876,692
"5.25_329.57258_polar",1046,524,528,1130,1118,1230,1078,1024
"5.25_844.24936_polar",0,1392,0,0,1012,0,0,1142
"5.26_397.54689_polar",0,0,0,340,1052,1004,0,510
"5.26_396.54789_polar",882,450,272,424,1392,828,0,934
"5.26_433.41196_polar",0,530,0,798,1110,850,922,880
"5.26_389.04424_polar",1056,598,0,410,1318,986,1236,1636
"5.26_388.04323_polar",1298,1002,434,746,2050,1926,1790,2150
"5.26_363.06056_polar",1102,802,0,732,1186,1126,1082,1298
"5.26_340.5578_polar",844,414,232,360,286,1086,0,392
"5.26_395.41845_polar",652,0,292,716,840,1042,988,1200
"5.26_410.42001_polar",1062,1422,364,986,1022,0,0,990
"5.26_387.54239_polar",1908,1504,0,1186,2208,1824,0,1702
"5.26_577.47543_polar",584,0,0,0,0,0,902,0
"5.26_387.54225_polar",0,0,606,0,0,0,2418,0
"5.26_362.56021_polar",0,0,538,1074,0,2266,0,1784
"5.26_67.99812_polar",7160,6442,4586,7942,8462,6502,7754,7742
"5.26_66.01882_polar",0,0,0,13406,17826,0,15538,0
"5.26_49.9876_polar",63198,62006,38390,53584,73334,73240,69068,0
"5.26_843.74177_polar",0,884,650,2292,0,0,0,1418
"5.26_353.55502_polar",5008,3612,0,3428,7456,6270,6378,7244
"5.27_433.07739_polar",958,628,264,0,0,0,1074,1494
"5.27_410.41927_polar",0,0,0,0,0,1110,1266,0
"5.27_330.5528_polar",0,902,276,554,1708,0,1330,796
"5.27_339.55806_polar",644,474,0,584,1136,654,606,830
"5.27_362.55982_polar",1784,1110,0,0,1972,0,1798,0
"5.27_71.02925_polar",1458,2094,612,1682,1456,1960,1074,1956
"5.27_604.13979_polar",2196,2162,0,2584,2480,0,2510,2706
"5.27_285.60076_polar",1654,0,0,0,0,0,0,2980
"5.27_619.14237_polar",718,888,372,0,682,0,544,1020
"5.27_296.56503_polar",8322,7964,4408,8358,8688,8198,8996,10562
"5.27_433.7437_polar",804,658,414,0,1468,1066,1074,1494
"5.27_69.51687_polar",2170,1912,0,1794,1894,0,1598,1752
"5.27_305.57036_polar",4678,4402,2064,4532,5226,4416,5090,5684
"5.27_388.42806_polar",0,1422,556,1332,1288,0,0,1776
"5.27_59.52129_polar",4836,5582,3294,0,5300,5378,4484,4598
"5.27_68.98214_polar",15172,0,0,0,0,0,0,13268
"5.27_577.81015_polar",798,810,642,1212,902,628,650,1340
"5.27_570.82027_polar",552,734,338,1578,478,0,748,1362
"5.27_410.75368_polar",0,0,0,1126,0,1004,1372,0
"5.27_55.51376_polar",3418,0,2284,4126,4524,6484,4154,4898
"5.27_328.57235_polar",0,0,1358,0,0,0,2528,2500
"5.27_77.99372_polar",2446,2980,1414,3100,3098,2972,2446,2862
"5.27_855.72471_polar",466,0,0,1194,0,0,0,0
"5.28_60.51518_polar",908,0,0,0,1158,1370,0,0
"5.28_395.75181_polar",744,732,0,860,1094,636,792,1068
"5.28_345.5532_polar",0,0,1210,2002,1778,0,2018,0
"5.28_570.15296_polar",0,19678,12274,25510,17980,0,22882,28000
"5.28_387.76103_polar",1052,0,1078,1720,1246,0,1808,0
